date,Generic_Drug,daily_dispenses,daily_cost_volume,daily_cdsco_alerts,in_shortage,demand_lag_7d,demand_lag_30d,demand_rolling_avg_14d,alert_count_last_30d,day_of_week,month
2021-06-06,Ibuprofen,5.0,62.5,0.0,0,15.0,17.0,12.142857142857142,1.0,6,6
2021-06-07,Ibuprofen,8.0,100.0,0.0,0,12.0,17.0,11.357142857142858,1.0,0,6
2021-06-08,Ibuprofen,15.0,187.5,0.0,0,12.0,16.0,10.857142857142858,1.0,1,6
2021-06-09,Ibuprofen,12.0,150.0,0.0,0,10.0,20.0,10.928571428571429,1.0,2,6
2021-06-10,Ibuprofen,21.0,262.5,0.0,0,14.0,9.0,11.428571428571429,1.0,3,6
2021-06-11,Ibuprofen,14.0,175.0,0.0,0,11.0,12.0,12.0,1.0,4,6
2021-06-12,Ibuprofen,15.0,187.5,0.0,0,15.0,12.0,12.428571428571429,1.0,5,6
2021-06-13,Ibuprofen,14.0,175.0,0.0,0,5.0,14.0,12.785714285714286,1.0,6,6
2021-06-14,Ibuprofen,14.0,175.0,0.0,0,8.0,14.0,12.714285714285714,1.0,0,6
2021-06-15,Ibuprofen,12.0,150.0,0.0,0,15.0,12.0,12.857142857142858,1.0,1,6
2021-06-16,Ibuprofen,16.0,200.0,0.0,0,12.0,14.0,12.857142857142858,1.0,2,6
2021-06-17,Ibuprofen,11.0,137.5,0.0,0,21.0,8.0,13.285714285714286,1.0,3,6
2021-06-18,Ibuprofen,5.0,62.5,0.0,0,14.0,12.0,13.071428571428571,1.0,4,6
2021-06-19,Ibuprofen,10.0,125.0,0.0,0,15.0,11.0,12.642857142857142,1.0,5,6
2021-06-20,Ibuprofen,22.0,275.0,0.0,0,14.0,15.0,12.285714285714286,1.0,6,6
2021-06-21,Ibuprofen,12.0,150.0,0.0,0,14.0,8.0,13.5,1.0,0,6
2021-06-22,Ibuprofen,10.0,125.0,0.0,0,12.0,16.0,13.785714285714286,1.0,1,6
2021-06-23,Ibuprofen,17.0,212.5,0.0,0,16.0,15.0,13.428571428571429,0.0,2,6
2021-06-24,Ibuprofen,10.0,125.0,0.0,0,11.0,14.0,13.785714285714286,0.0,3,6
2021-06-25,Ibuprofen,6.0,75.0,0.0,0,5.0,5.0,13.0,0.0,4,6
2021-06-26,Ibuprofen,11.0,137.5,0.0,0,10.0,13.0,12.428571428571429,0.0,5,6
2021-06-27,Ibuprofen,9.0,112.5,0.0,0,22.0,8.0,12.142857142857142,0.0,6,6
2021-06-28,Ibuprofen,14.0,175.0,0.0,0,12.0,10.0,11.785714285714286,0.0,0,6
2021-06-29,Ibuprofen,10.0,125.0,0.0,0,10.0,15.0,11.785714285714286,0.0,1,6
2021-06-30,Ibuprofen,16.0,200.0,0.0,0,17.0,12.0,11.642857142857142,0.0,2,6
2021-07-01,Ibuprofen,6.0,75.0,0.0,0,10.0,12.0,11.642857142857142,0.0,3,7
2021-07-02,Ibuprofen,16.0,200.0,0.0,0,6.0,10.0,11.285714285714286,0.0,4,7
2021-07-03,Ibuprofen,12.0,150.0,0.0,0,11.0,14.0,12.071428571428571,0.0,5,7
2021-07-04,Ibuprofen,10.0,125.0,0.0,0,9.0,11.0,12.214285714285714,0.0,6,7
2021-07-05,Ibuprofen,14.0,175.0,0.0,0,14.0,15.0,11.357142857142858,0.0,0,7
2021-07-06,Ibuprofen,9.0,112.5,0.0,0,10.0,5.0,11.5,0.0,1,7
2021-07-07,Ibuprofen,20.0,250.0,0.0,0,16.0,8.0,11.428571428571429,0.0,2,7
2021-07-08,Ibuprofen,12.0,150.0,0.0,0,6.0,15.0,11.642857142857142,0.0,3,7
2021-07-09,Ibuprofen,16.0,200.0,0.0,0,16.0,12.0,11.785714285714286,0.0,4,7
2021-07-10,Ibuprofen,15.0,187.5,0.0,0,12.0,21.0,12.5,0.0,5,7
2021-07-11,Ibuprofen,11.0,137.5,0.0,0,10.0,14.0,12.785714285714286,0.0,6,7
2021-07-12,Ibuprofen,12.0,150.0,0.0,0,14.0,15.0,12.928571428571429,0.0,0,7
2021-07-13,Ibuprofen,21.0,262.5,0.0,0,9.0,14.0,12.785714285714286,0.0,1,7
2021-07-14,Ibuprofen,10.0,125.0,0.0,0,20.0,14.0,13.571428571428571,0.0,2,7
2021-07-15,Ibuprofen,11.0,137.5,0.0,0,12.0,12.0,13.142857142857142,0.0,3,7
2021-07-16,Ibuprofen,8.0,100.0,0.0,0,16.0,16.0,13.5,0.0,4,7
2021-07-17,Ibuprofen,10.0,125.0,0.0,0,15.0,11.0,12.928571428571429,0.0,5,7
2021-07-18,Ibuprofen,11.0,137.5,0.0,0,11.0,5.0,12.785714285714286,0.0,6,7
2021-07-19,Ibuprofen,9.0,112.5,0.0,0,12.0,10.0,12.857142857142858,0.0,0,7
2021-07-20,Ibuprofen,13.0,162.5,0.0,0,21.0,22.0,12.5,0.0,1,7
2021-07-21,Ibuprofen,7.0,87.5,0.0,0,10.0,12.0,12.785714285714286,0.0,2,7
2021-07-22,Ibuprofen,14.0,175.0,0.0,0,11.0,10.0,11.857142857142858,0.0,3,7
2021-07-23,Ibuprofen,7.0,87.5,0.0,0,8.0,17.0,12.0,0.0,4,7
2021-07-24,Ibuprofen,11.0,137.5,0.0,0,10.0,10.0,11.357142857142858,0.0,5,7
2021-07-25,Ibuprofen,9.0,112.5,0.0,0,11.0,6.0,11.071428571428571,0.0,6,7
2021-07-26,Ibuprofen,12.0,150.0,0.0,0,9.0,11.0,10.928571428571429,0.0,0,7
2021-07-27,Ibuprofen,12.0,150.0,0.0,0,13.0,9.0,10.928571428571429,0.0,1,7
2021-07-28,Ibuprofen,11.0,137.5,0.0,0,7.0,14.0,10.285714285714286,0.0,2,7
2021-07-29,Ibuprofen,17.0,212.5,0.0,0,14.0,10.0,10.357142857142858,0.0,3,7
2021-07-30,Ibuprofen,11.0,137.5,0.0,0,7.0,16.0,10.785714285714286,0.0,4,7
2021-07-31,Ibuprofen,11.0,177.16,0.0,0,11.0,6.0,11.0,0.0,5,7
2021-08-01,Ibuprofen,8.0,100.0,0.0,0,9.0,16.0,11.071428571428571,0.0,6,8
2021-08-02,Ibuprofen,11.0,137.5,0.0,0,12.0,12.0,10.857142857142858,0.0,0,8
2021-08-03,Ibuprofen,12.0,150.0,0.0,0,12.0,10.0,11.0,0.0,1,8
2021-08-04,Ibuprofen,10.0,125.0,0.0,0,11.0,14.0,10.928571428571429,0.0,2,8
2021-08-05,Ibuprofen,11.0,137.5,0.0,0,17.0,9.0,11.142857142857142,0.0,3,8
2021-08-06,Ibuprofen,12.0,150.0,0.0,0,11.0,20.0,10.928571428571429,0.0,4,8
2021-08-07,Ibuprofen,10.0,125.0,0.0,0,11.0,12.0,11.285714285714286,0.0,5,8
2021-08-08,Ibuprofen,14.0,175.0,0.0,0,8.0,16.0,11.214285714285714,0.0,6,8
2021-08-09,Ibuprofen,6.0,75.0,0.0,0,11.0,15.0,11.571428571428571,0.0,0,8
2021-08-10,Ibuprofen,9.0,112.5,0.0,0,12.0,11.0,11.142857142857142,0.0,1,8
2021-08-11,Ibuprofen,11.0,137.5,0.0,0,10.0,12.0,10.928571428571429,0.0,2,8
2021-08-12,Ibuprofen,18.0,225.0,0.0,0,11.0,21.0,10.928571428571429,0.0,3,8
2021-08-13,Ibuprofen,6.0,75.0,0.0,0,12.0,10.0,11.0,0.0,4,8
2021-08-14,Ibuprofen,5.0,62.5,0.0,0,10.0,11.0,10.642857142857142,0.0,5,8
2021-08-15,Ibuprofen,11.0,137.5,1.0,0,14.0,8.0,10.214285714285714,0.0,6,8
2021-08-16,Ibuprofen,10.0,125.0,0.0,0,6.0,10.0,10.428571428571429,1.0,0,8
2021-08-17,Ibuprofen,10.0,125.0,0.0,0,9.0,11.0,10.357142857142858,1.0,1,8
2021-08-18,Ibuprofen,12.0,150.0,0.0,0,11.0,9.0,10.214285714285714,1.0,2,8
2021-08-19,Ibuprofen,12.0,150.0,0.0,0,18.0,13.0,10.357142857142858,1.0,3,8
2021-08-20,Ibuprofen,13.0,162.5,0.0,0,6.0,7.0,10.428571428571429,1.0,4,8
2021-08-21,Ibuprofen,12.0,150.0,0.0,0,5.0,14.0,10.5,1.0,5,8
2021-08-22,Ibuprofen,9.0,112.5,0.0,0,11.0,7.0,10.642857142857142,1.0,6,8
2021-08-23,Ibuprofen,9.0,112.5,0.0,0,10.0,11.0,10.285714285714286,1.0,0,8
2021-08-24,Ibuprofen,17.0,212.5,0.0,0,10.0,9.0,10.5,1.0,1,8
2021-08-25,Ibuprofen,13.0,162.5,0.0,0,12.0,12.0,11.071428571428571,1.0,2,8
2021-08-26,Ibuprofen,12.0,150.0,0.0,0,12.0,12.0,11.214285714285714,1.0,3,8
2021-08-27,Ibuprofen,13.0,162.5,0.0,0,13.0,11.0,10.785714285714286,1.0,4,8
2021-08-28,Ibuprofen,11.0,137.5,0.0,0,12.0,17.0,11.285714285714286,1.0,5,8
2021-08-29,Ibuprofen,12.0,150.0,0.0,0,9.0,11.0,11.714285714285714,1.0,6,8
2021-08-30,Ibuprofen,8.0,100.0,0.0,0,9.0,11.0,11.785714285714286,1.0,0,8
2021-08-31,Ibuprofen,14.0,175.0,0.0,0,17.0,8.0,11.642857142857142,1.0,1,8
2021-09-01,Ibuprofen,11.0,137.5,0.0,0,13.0,11.0,11.928571428571429,1.0,2,9
2021-09-02,Ibuprofen,12.0,150.0,0.0,0,12.0,12.0,11.857142857142858,1.0,3,9
2021-09-03,Ibuprofen,10.0,125.0,0.0,0,13.0,10.0,11.857142857142858,1.0,4,9
2021-09-04,Ibuprofen,6.0,75.0,0.0,0,11.0,11.0,11.642857142857142,1.0,5,9
2021-09-05,Ibuprofen,12.0,150.0,0.0,0,12.0,12.0,11.214285714285714,1.0,6,9
2021-09-06,Ibuprofen,11.0,137.5,0.0,0,8.0,10.0,11.428571428571429,1.0,0,9
2021-09-07,Ibuprofen,8.0,100.0,0.0,0,14.0,14.0,11.571428571428571,1.0,1,9
2021-09-08,Ibuprofen,21.0,262.5,0.0,0,11.0,6.0,10.928571428571429,1.0,2,9
2021-09-09,Ibuprofen,8.0,100.0,0.0,0,12.0,9.0,11.5,1.0,3,9
2021-09-10,Ibuprofen,14.0,175.0,0.0,0,10.0,11.0,11.214285714285714,1.0,4,9
2021-09-11,Ibuprofen,16.0,200.0,0.0,0,6.0,18.0,11.285714285714286,1.0,5,9
2021-09-12,Ibuprofen,8.0,100.0,0.0,0,12.0,6.0,11.642857142857142,1.0,6,9
2021-09-13,Ibuprofen,16.0,200.0,0.0,0,11.0,5.0,11.357142857142858,1.0,0,9
2021-09-14,Ibuprofen,11.0,137.5,0.0,0,8.0,11.0,11.928571428571429,1.0,1,9
2021-09-15,Ibuprofen,11.0,137.5,0.0,0,21.0,10.0,11.714285714285714,0.0,2,9
2021-09-16,Ibuprofen,14.0,175.0,0.0,0,8.0,10.0,11.714285714285714,0.0,3,9
2021-09-17,Ibuprofen,12.0,150.0,0.0,0,14.0,12.0,11.857142857142858,0.0,4,9
2021-09-18,Ibuprofen,14.0,175.0,0.0,0,16.0,12.0,12.0,0.0,5,9
2021-09-19,Ibuprofen,11.0,137.5,0.0,0,8.0,13.0,12.571428571428571,0.0,6,9
2021-09-20,Ibuprofen,5.0,62.5,0.0,0,16.0,12.0,12.5,0.0,0,9
2021-09-21,Ibuprofen,9.0,112.5,0.0,0,11.0,9.0,12.071428571428571,0.0,1,9
2021-09-22,Ibuprofen,12.0,150.0,0.0,0,11.0,9.0,12.142857142857142,0.0,2,9
2021-09-23,Ibuprofen,14.0,175.0,0.0,0,14.0,17.0,11.5,0.0,3,9
2021-09-24,Ibuprofen,6.0,75.0,0.0,0,12.0,13.0,11.928571428571429,0.0,4,9
2021-09-25,Ibuprofen,7.0,87.5,1.0,0,14.0,12.0,11.357142857142858,0.0,5,9
2021-09-26,Ibuprofen,12.0,150.0,0.0,0,11.0,13.0,10.714285714285714,1.0,6,9
2021-09-27,Ibuprofen,13.0,162.5,0.0,0,5.0,11.0,11.0,1.0,0,9
2021-09-28,Ibuprofen,9.0,112.5,0.0,0,9.0,12.0,10.785714285714286,1.0,1,9
2021-09-29,Ibuprofen,15.0,187.5,0.0,0,12.0,8.0,10.642857142857142,1.0,2,9
2021-09-30,Ibuprofen,10.0,125.0,0.0,0,14.0,14.0,10.928571428571429,1.0,3,9
2021-10-01,Ibuprofen,10.0,125.0,0.0,0,6.0,11.0,10.642857142857142,1.0,4,10
2021-10-02,Ibuprofen,9.0,112.5,0.0,0,7.0,12.0,10.5,1.0,5,10
2021-10-03,Ibuprofen,12.0,150.0,0.0,0,12.0,10.0,10.142857142857142,1.0,6,10
2021-10-04,Ibuprofen,7.0,87.5,0.0,0,13.0,6.0,10.214285714285714,1.0,0,10
2021-10-05,Ibuprofen,25.0,312.5,0.0,0,9.0,12.0,10.357142857142858,1.0,1,10
2021-10-06,Ibuprofen,12.0,150.0,0.0,0,15.0,11.0,11.5,1.0,2,10
2021-10-07,Ibuprofen,9.0,112.5,0.0,0,10.0,8.0,11.5,1.0,3,10
2021-10-08,Ibuprofen,13.0,162.5,1.0,0,10.0,21.0,11.142857142857142,1.0,4,10
2021-10-09,Ibuprofen,15.0,187.5,0.0,0,9.0,8.0,11.642857142857142,2.0,5,10
2021-10-10,Ibuprofen,11.0,137.5,0.0,0,12.0,14.0,12.214285714285714,2.0,6,10
2021-10-11,Ibuprofen,12.0,150.0,0.0,0,7.0,16.0,12.142857142857142,2.0,0,10
2021-10-12,Ibuprofen,13.0,162.5,0.0,0,25.0,8.0,12.071428571428571,2.0,1,10
2021-10-13,Ibuprofen,17.0,212.5,0.0,0,12.0,16.0,12.357142857142858,2.0,2,10
2021-10-14,Ibuprofen,6.0,75.0,0.0,0,9.0,11.0,12.5,2.0,3,10
2021-10-15,Ibuprofen,10.0,125.0,0.0,0,13.0,11.0,12.214285714285714,2.0,4,10
2021-10-16,Ibuprofen,17.0,212.5,0.0,0,15.0,14.0,12.214285714285714,2.0,5,10
2021-10-17,Ibuprofen,13.0,162.5,0.0,0,11.0,12.0,12.785714285714286,2.0,6,10
2021-10-18,Ibuprofen,9.0,112.5,0.0,0,12.0,14.0,12.857142857142858,2.0,0,10
2021-10-19,Ibuprofen,14.0,175.0,0.0,0,13.0,11.0,13.0,2.0,1,10
2021-10-20,Ibuprofen,10.0,125.0,0.0,0,17.0,5.0,12.214285714285714,2.0,2,10
2021-10-21,Ibuprofen,13.0,162.5,0.0,0,6.0,9.0,12.071428571428571,2.0,3,10
2021-10-22,Ibuprofen,15.0,187.5,0.0,0,10.0,12.0,12.357142857142858,2.0,4,10
2021-10-23,Ibuprofen,9.0,112.5,0.0,0,17.0,14.0,12.5,2.0,5,10
2021-10-24,Ibuprofen,9.0,112.5,0.0,0,13.0,6.0,12.071428571428571,2.0,6,10
2021-10-25,Ibuprofen,9.0,112.5,0.0,0,9.0,7.0,11.928571428571429,2.0,0,10
2021-10-26,Ibuprofen,13.0,162.5,0.0,0,14.0,12.0,11.714285714285714,1.0,1,10
2021-10-27,Ibuprofen,12.0,150.0,0.0,0,10.0,13.0,11.714285714285714,1.0,2,10
2021-10-28,Ibuprofen,10.0,125.0,0.0,0,13.0,9.0,11.357142857142858,1.0,3,10
2021-10-29,Ibuprofen,16.0,200.0,0.0,0,15.0,15.0,11.642857142857142,1.0,4,10
2021-10-30,Ibuprofen,12.0,150.0,0.0,0,9.0,10.0,12.071428571428571,1.0,5,10
2021-10-31,Ibuprofen,10.0,125.0,0.0,0,9.0,10.0,11.714285714285714,1.0,6,10
2021-11-01,Ibuprofen,10.0,125.0,0.0,0,9.0,9.0,11.5,1.0,0,11
2021-11-02,Ibuprofen,15.0,187.5,0.0,0,13.0,12.0,11.571428571428571,1.0,1,11
2021-11-03,Ibuprofen,17.0,212.5,0.0,0,12.0,7.0,11.642857142857142,1.0,2,11
2021-11-04,Ibuprofen,13.0,162.5,0.0,0,10.0,25.0,12.142857142857142,1.0,3,11
2021-11-05,Ibuprofen,11.0,137.5,0.0,0,16.0,12.0,12.142857142857142,1.0,4,11
2021-11-06,Ibuprofen,10.0,125.0,0.0,0,12.0,9.0,11.857142857142858,1.0,5,11
2021-11-07,Ibuprofen,12.0,150.0,0.0,0,10.0,13.0,11.928571428571429,1.0,6,11
2021-11-08,Ibuprofen,12.0,150.0,0.0,0,10.0,15.0,12.142857142857142,0.0,0,11
2021-11-09,Ibuprofen,10.0,125.0,0.0,0,15.0,11.0,12.357142857142858,0.0,1,11
2021-11-10,Ibuprofen,9.0,112.5,0.0,0,17.0,12.0,12.142857142857142,0.0,2,11
2021-11-11,Ibuprofen,17.0,212.5,0.0,0,13.0,13.0,11.928571428571429,0.0,3,11
2021-11-12,Ibuprofen,9.0,112.5,0.0,0,11.0,17.0,12.428571428571429,0.0,4,11
2021-11-13,Ibuprofen,8.0,100.0,0.0,0,10.0,6.0,11.928571428571429,0.0,5,11
2021-11-14,Ibuprofen,10.0,125.0,0.0,0,12.0,10.0,11.642857142857142,0.0,6,11
2021-11-15,Ibuprofen,10.0,125.0,0.0,0,12.0,17.0,11.642857142857142,0.0,0,11
2021-11-16,Ibuprofen,7.0,87.5,0.0,0,10.0,13.0,11.642857142857142,0.0,1,11
2021-11-17,Ibuprofen,9.0,112.5,0.0,0,9.0,9.0,11.071428571428571,0.0,2,11
2021-11-18,Ibuprofen,23.0,287.5,0.0,0,17.0,14.0,10.5,0.0,3,11
2021-11-19,Ibuprofen,9.0,112.5,0.0,0,9.0,10.0,11.214285714285714,0.0,4,11
2021-11-20,Ibuprofen,15.0,187.5,0.0,0,8.0,13.0,11.071428571428571,0.0,5,11
2021-11-21,Ibuprofen,14.0,175.0,0.0,0,10.0,15.0,11.428571428571429,0.0,6,11
2021-11-22,Ibuprofen,9.0,112.5,0.0,0,10.0,9.0,11.571428571428571,0.0,0,11
2021-11-23,Ibuprofen,12.0,150.0,1.0,0,7.0,9.0,11.357142857142858,0.0,1,11
2021-11-24,Ibuprofen,11.0,137.5,0.0,0,9.0,9.0,11.5,1.0,2,11
2021-11-25,Ibuprofen,11.0,137.5,0.0,0,23.0,13.0,11.642857142857142,1.0,3,11
2021-11-26,Ibuprofen,14.0,175.0,0.0,0,9.0,12.0,11.214285714285714,1.0,4,11
2021-11-27,Ibuprofen,16.0,200.0,0.0,0,15.0,10.0,11.571428571428571,1.0,5,11
2021-11-28,Ibuprofen,16.0,200.0,0.0,0,14.0,16.0,12.142857142857142,1.0,6,11
2021-11-29,Ibuprofen,11.0,137.5,0.0,0,9.0,12.0,12.571428571428571,1.0,0,11
2021-11-30,Ibuprofen,8.0,100.0,0.0,0,12.0,10.0,12.642857142857142,1.0,1,11
2021-12-01,Ibuprofen,13.0,162.5,0.0,0,11.0,10.0,12.714285714285714,1.0,2,12
2021-12-02,Ibuprofen,14.0,175.0,0.0,0,11.0,15.0,13.0,1.0,3,12
2021-12-03,Ibuprofen,9.0,112.5,0.0,0,14.0,17.0,12.357142857142858,1.0,4,12
2021-12-04,Ibuprofen,8.0,100.0,0.0,0,16.0,13.0,12.357142857142858,1.0,5,12
2021-12-05,Ibuprofen,18.0,225.0,0.0,0,16.0,11.0,11.857142857142858,1.0,6,12
2021-12-06,Ibuprofen,10.0,125.0,0.0,0,11.0,10.0,12.142857142857142,1.0,0,12
2021-12-07,Ibuprofen,17.0,212.5,0.0,0,8.0,12.0,12.214285714285714,1.0,1,12
2021-12-08,Ibuprofen,3.0,37.5,0.0,0,13.0,12.0,12.571428571428571,1.0,2,12
2021-12-09,Ibuprofen,11.0,137.5,0.0,0,14.0,10.0,12.0,1.0,3,12
2021-12-10,Ibuprofen,8.0,100.0,0.0,0,9.0,9.0,12.0,1.0,4,12
2021-12-11,Ibuprofen,20.0,250.0,0.0,0,8.0,17.0,11.571428571428571,1.0,5,12
2021-12-12,Ibuprofen,9.0,112.5,0.0,0,18.0,9.0,11.857142857142858,1.0,6,12
2021-12-13,Ibuprofen,11.0,137.5,1.0,0,10.0,8.0,11.357142857142858,1.0,0,12
2021-12-14,Ibuprofen,18.0,225.0,0.0,0,17.0,10.0,11.357142857142858,2.0,1,12
2021-12-15,Ibuprofen,10.0,125.0,0.0,0,3.0,10.0,12.071428571428571,2.0,2,12
2021-12-16,Ibuprofen,12.0,150.0,0.0,0,11.0,7.0,11.857142857142858,2.0,3,12
2021-12-17,Ibuprofen,13.0,162.5,0.0,0,8.0,9.0,11.714285714285714,2.0,4,12
2021-12-18,Ibuprofen,16.0,200.0,0.0,0,20.0,23.0,12.0,2.0,5,12
2021-12-19,Ibuprofen,15.0,187.5,0.0,0,9.0,9.0,12.571428571428571,2.0,6,12
2021-12-20,Ibuprofen,16.0,200.0,0.0,0,11.0,15.0,12.357142857142858,2.0,0,12
2021-12-21,Ibuprofen,14.0,175.0,0.0,0,18.0,14.0,12.785714285714286,2.0,1,12
2021-12-22,Ibuprofen,13.0,162.5,0.0,0,10.0,9.0,12.571428571428571,2.0,2,12
2021-12-23,Ibuprofen,9.0,112.5,0.0,0,12.0,12.0,13.285714285714286,2.0,3,12
2021-12-24,Ibuprofen,10.0,125.0,0.0,0,13.0,11.0,13.142857142857142,1.0,4,12
2021-12-25,Ibuprofen,13.0,162.5,0.0,0,16.0,11.0,13.285714285714286,1.0,5,12
2021-12-26,Ibuprofen,11.0,137.5,0.0,0,15.0,14.0,12.785714285714286,1.0,6,12
2021-12-27,Ibuprofen,14.0,175.0,0.0,0,16.0,16.0,12.928571428571429,1.0,0,12
2021-12-28,Ibuprofen,11.0,137.5,0.0,0,14.0,16.0,13.142857142857142,1.0,1,12
2021-12-29,Ibuprofen,10.0,125.0,0.0,0,13.0,11.0,12.642857142857142,1.0,2,12
2021-12-30,Ibuprofen,11.0,137.5,0.0,0,9.0,8.0,12.642857142857142,1.0,3,12
2021-12-31,Ibuprofen,16.0,200.0,0.0,0,10.0,13.0,12.571428571428571,1.0,4,12
2022-01-01,Ibuprofen,6.0,75.0,0.0,0,13.0,14.0,12.785714285714286,1.0,5,1
2022-01-02,Ibuprofen,12.0,150.0,0.0,0,11.0,9.0,12.071428571428571,1.0,6,1
2022-01-03,Ibuprofen,16.0,200.0,0.0,0,14.0,8.0,11.857142857142858,1.0,0,1
2022-01-04,Ibuprofen,9.0,112.5,0.0,0,11.0,18.0,11.857142857142858,1.0,1,1
2022-01-05,Ibuprofen,10.0,125.0,0.0,0,10.0,10.0,11.5,1.0,2,1
2022-01-06,Ibuprofen,7.0,87.5,0.0,0,11.0,17.0,11.285714285714286,1.0,3,1
2022-01-07,Ibuprofen,8.0,100.0,0.0,0,16.0,3.0,11.142857142857142,1.0,4,1
2022-01-08,Ibuprofen,10.0,125.0,0.0,0,6.0,11.0,11.0,1.0,5,1
2022-01-09,Ibuprofen,11.0,137.5,0.0,0,12.0,8.0,10.785714285714286,1.0,6,1
2022-01-10,Ibuprofen,15.0,187.5,0.0,0,16.0,20.0,10.785714285714286,1.0,0,1
2022-01-11,Ibuprofen,10.0,125.0,0.0,0,9.0,9.0,10.857142857142858,1.0,1,1
2022-01-12,Ibuprofen,14.0,175.0,0.0,0,10.0,11.0,10.785714285714286,1.0,2,1
2022-01-13,Ibuprofen,9.0,112.5,0.0,0,7.0,18.0,11.071428571428571,0.0,3,1
2022-01-14,Ibuprofen,12.0,150.0,0.0,0,8.0,10.0,10.928571428571429,0.0,4,1
2022-01-15,Ibuprofen,12.0,150.0,0.0,0,10.0,12.0,10.642857142857142,0.0,5,1
2022-01-16,Ibuprofen,8.0,100.0,0.0,0,11.0,13.0,11.071428571428571,0.0,6,1
2022-01-17,Ibuprofen,12.0,150.0,0.0,0,15.0,16.0,10.785714285714286,0.0,0,1
2022-01-18,Ibuprofen,10.0,125.0,0.0,0,10.0,15.0,10.5,0.0,1,1
2022-01-19,Ibuprofen,8.0,100.0,0.0,0,14.0,16.0,10.571428571428571,0.0,2,1
2022-01-20,Ibuprofen,13.0,162.5,0.0,0,9.0,14.0,10.428571428571429,0.0,3,1
2022-01-21,Ibuprofen,8.0,100.0,0.0,0,12.0,13.0,10.857142857142858,0.0,4,1
2022-01-22,Ibuprofen,16.0,200.0,0.0,0,12.0,9.0,10.857142857142858,0.0,5,1
2022-01-23,Ibuprofen,11.0,137.5,0.0,0,8.0,10.0,11.285714285714286,0.0,6,1
2022-01-24,Ibuprofen,7.0,87.5,0.0,0,12.0,13.0,11.285714285714286,0.0,0,1
2022-01-25,Ibuprofen,10.0,125.0,0.0,0,10.0,11.0,10.714285714285714,0.0,1,1
2022-01-26,Ibuprofen,12.0,150.0,0.0,0,8.0,14.0,10.714285714285714,0.0,2,1
2022-01-27,Ibuprofen,9.0,112.5,0.0,0,13.0,11.0,10.571428571428571,0.0,3,1
2022-01-28,Ibuprofen,16.0,200.0,1.0,0,8.0,10.0,10.571428571428571,0.0,4,1
2022-01-29,Ibuprofen,16.0,200.0,0.0,0,16.0,11.0,10.857142857142858,1.0,5,1
2022-01-30,Ibuprofen,11.0,137.5,1.0,0,11.0,16.0,11.142857142857142,1.0,6,1
2022-01-31,Ibuprofen,9.0,112.5,0.0,0,7.0,6.0,11.357142857142858,2.0,0,1
2022-02-01,Ibuprofen,12.0,150.0,0.0,0,10.0,12.0,11.142857142857142,2.0,1,2
2022-02-02,Ibuprofen,6.0,75.0,0.0,0,12.0,16.0,11.285714285714286,2.0,2,2
2022-02-03,Ibuprofen,11.0,137.5,0.0,0,9.0,9.0,11.142857142857142,2.0,3,2
2022-02-04,Ibuprofen,14.0,175.0,0.0,0,16.0,10.0,11.0,2.0,4,2
2022-02-05,Ibuprofen,12.0,150.0,0.0,0,16.0,7.0,11.428571428571429,2.0,5,2
2022-02-06,Ibuprofen,16.0,200.0,0.0,0,11.0,8.0,11.142857142857142,2.0,6,2
2022-02-07,Ibuprofen,9.0,112.5,0.0,0,9.0,10.0,11.5,2.0,0,2
2022-02-08,Ibuprofen,13.0,162.5,0.0,0,12.0,11.0,11.642857142857142,2.0,1,2
2022-02-09,Ibuprofen,9.0,112.5,0.0,0,6.0,15.0,11.857142857142858,2.0,2,2
2022-02-10,Ibuprofen,6.0,75.0,0.0,0,11.0,10.0,11.642857142857142,2.0,3,2
2022-02-11,Ibuprofen,5.0,62.5,0.0,0,14.0,14.0,11.428571428571429,2.0,4,2
2022-02-12,Ibuprofen,16.0,200.0,0.0,0,12.0,9.0,10.642857142857142,2.0,5,2
2022-02-13,Ibuprofen,11.0,137.5,0.0,0,16.0,12.0,10.642857142857142,2.0,6,2
2022-02-14,Ibuprofen,15.0,187.5,0.0,0,9.0,12.0,10.642857142857142,2.0,0,2
2022-02-15,Ibuprofen,15.0,187.5,0.0,0,13.0,8.0,11.071428571428571,2.0,1,2
2022-02-16,Ibuprofen,7.0,87.5,0.0,0,9.0,12.0,11.285714285714286,2.0,2,2
2022-02-17,Ibuprofen,16.0,200.0,0.0,0,6.0,10.0,11.357142857142858,2.0,3,2
2022-02-18,Ibuprofen,9.0,112.5,0.0,0,5.0,8.0,11.714285714285714,2.0,4,2
2022-02-19,Ibuprofen,7.0,87.5,0.0,0,16.0,13.0,11.357142857142858,2.0,5,2
2022-02-20,Ibuprofen,8.0,100.0,0.0,0,11.0,8.0,11.0,2.0,6,2
2022-02-21,Ibuprofen,8.0,100.0,0.0,0,15.0,16.0,10.428571428571429,2.0,0,2
2022-02-22,Ibuprofen,18.0,225.0,0.0,0,15.0,11.0,10.357142857142858,2.0,1,2
2022-02-23,Ibuprofen,13.0,162.5,0.0,0,7.0,7.0,10.714285714285714,2.0,2,2
2022-02-24,Ibuprofen,13.0,162.5,0.0,0,16.0,10.0,11.0,2.0,3,2
2022-02-25,Ibuprofen,14.0,175.0,0.0,0,9.0,12.0,11.5,2.0,4,2
